cnty_fips,display_name,,Urban-Rural Status,,,,,,
26041,"""Delta, (MI)""",,Rural,,,,,,
26043,"""Dickinson, (MI)""",,Rural,,,,,,
26047,"""Emmet, (MI)""",,Rural,,,,,,
26053,"""Gogebic, (MI)""",,Rural,,,,,,
26055,"""Grand Traverse, (MI)""",,Rural,,,,,,
26061,"""Houghton, (MI)""",,Rural,,,,,,
26071,"""Iron, (MI)""",,Rural,,,,,,
26079,"""Kalkaska, (MI)""",,Rural,,,,,,
26083,"""Keweenaw, (MI)""",,Rural,,,,,,
26089,"""Leelanau, (MI)""",,Rural,,,,,,
26095,"""Luce, (MI)""",,Rural,,,,,,
26097,"""Mackinac, (MI)""",,Rural,,,,,,
26103,"""Marquette, (MI)""",,Rural,,,,,,
26109,"""Menominee, (MI)""",,Rural,,,,,,
26119,"""Montmorency, (MI)""",,Rural,,,,,,
26131,"""Ontonagon, (MI)""",,Rural,,,,,,
26135,"""Oscoda, (MI)""",,Rural,,,,,,
26137,"""Otsego, (MI)""",,Rural,,,,,,
26141,"""Presque Isle, (MI)""",,Rural,,,,,,
26153,"""Schoolcraft, (MI)""",,Rural,,,,,,
27001,"""Aitkin, (MN)""",,Rural,,,,,,
27003,"""Anoka, (MN)""",,Suburban,,,,,,
27017,"""Carlton, (MN)""",,Small City,,,,,,
27025,"""Chisago, (MN)""",,Suburban,,,,,,
27031,"""Cook, (MN)""",,Rural,,,,,,
27037,"""Dakota, (MN)""",,Suburban,,,,,,
27053,"""Hennepin, (MN)""",,Urban,,,,,,
27059,"""Isanti, (MN)""",,Suburban,,,,,,
27065,"""Kanabec, (MN)""",,Rural,,,,,,
27075,"""Lake, (MN)""",,Rural,,,,,,
27095,"""Mille Lacs, (MN)""",,Suburban,,,,,,
27115,"""Pine, (MN)""",,Rural,,,,,,
27123,"""Ramsey, (MN)""",,Urban,,,,,,
27137,"""St. Louis, (MN)""",,Small City,,,,,,
27139,"""Scott, (MN)""",,Suburban,,,,,,
27163,"""Washington, (MN)""",,Suburban,,,,,,
33007,"""Coos, (NH)""",,Rural,,,,,,
36019,"""Clinton, (NY)""",,Rural,,,,,,
50009,"""Essex, (VT)""",,Rural,,,,,,
50011,"""Franklin, (VT)""",,Small City,,,,,,
50013,"""Grand Isle, (VT)""",,Small City,,,,,,
50019,"""Orleans, (VT)""",,Rural,,,,,,
55003,"""Ashland, (WI)""",,Rural,,,,,,
55005,"""Barron, (WI)""",,Rural,,,,,,
55007,"""Bayfield, (WI)""",,Rural,,,,,,
55013,"""Burnett, (WI)""",,Rural,,,,,,
55017,"""Chippewa, (WI)""",,Small City,,,,,,
55019,"""Clark, (WI)""",,Rural,,,,,,
55029,"""Door, (WI)""",,Rural,,,,,,
55031,"""Douglas, (WI)""",,Small City,,,,,,
55033,"""Dunn, (WI)""",,Rural,,,,,,
55035,"""Eau Claire, (WI)""",,Small City,,,,,,
55037,"""Florence, (WI)""",,Rural,,,,,,
55041,"""Forest, (WI)""",,Rural,,,,,,
55051,"""Iron, (WI)""",,Rural,,,,,,
55067,"""Langlade, (WI)""",,Rural,,,,,,
55069,"""Lincoln, (WI)""",,Rural,,,,,,
55073,"""Marathon, (WI)""",,Small City,,,,,,
55075,"""Marinette, (WI)""",,Rural,,,,,,
55078,"""Menominee, (WI)""",,Rural,,,,,,
55083,"""Oconto, (WI)""",,Small City,,,,,,
55085,"""Oneida, (WI)""",,Rural,,,,,,
55093,"""Pierce, (WI)""",,Suburban,,,,,,
55095,"""Polk, (WI)""",,Rural,,,,,,
55099,"""Price, (WI)""",,Rural,,,,,,
55107,"""Rusk, (WI)""",,Rural,,,,,,
55109,"""St. Croix, (WI)""",,Suburban,,,,,,
55113,"""Sawyer, (WI)""",,Rural,,,,,,
55115,"""Shawano, (WI)""",,Rural,,,,,,
55119,"""Taylor, (WI)""",,Rural,,,,,,
55125,"""Vilas, (WI)""",,Rural,,,,,,
55129,"""Washburn, (WI)""",,Rural,,,,,,
60000,"""American Samoa, (AS)""",,OTHER,,,,,,
66010,"""Guam, (GU)""",,OTHER,,,,,,
69000,"""Mariana Islands, (MP)""",,OTHER,,,,,,
72001,"""Adjuntas, (PR)""",,OTHER,,,,,,
72003,"""Aguada, (PR)""",,OTHER,,,,,,
72005,"""Aguadilla, (PR)""",,OTHER,,,,,,
72007,"""Aguas Buenas, (PR)""",,OTHER,,,,,,
72009,"""Aibonito, (PR)""",,OTHER,,,,,,
72011,"""Anasco, (PR)""",,OTHER,,,,,,
72013,"""Arecibo, (PR)""",,OTHER,,,,,,
72015,"""Arroyo, (PR)""",,OTHER,,,,,,
72017,"""Barceloneta, (PR)""",,OTHER,,,,,,
72019,"""Barranquitas, (PR)""",,OTHER,,,,,,
72021,"""Bayamon, (PR)""",,OTHER,,,,,,
72023,"""Cabo Rojo, (PR)""",,OTHER,,,,,,
72025,"""Caguas, (PR)""",,OTHER,,,,,,
72027,"""Camuy, (PR)""",,OTHER,,,,,,
72029,"""Canovanas, (PR)""",,OTHER,,,,,,
72031,"""Carolina, (PR)""",,OTHER,,,,,,
72033,"""Catano, (PR)""",,OTHER,,,,,,
72035,"""Cayey, (PR)""",,OTHER,,,,,,
72037,"""Ceiba, (PR)""",,OTHER,,,,,,
72039,"""Ciales, (PR)""",,OTHER,,,,,,
72041,"""Cidra, (PR)""",,OTHER,,,,,,
72043,"""Coamo, (PR)""",,OTHER,,,,,,
72045,"""Comerio, (PR)""",,OTHER,,,,,,
72047,"""Corozal, (PR)""",,OTHER,,,,,,
72049,"""Culebra, (PR)""",,OTHER,,,,,,
72051,"""Dorado, (PR)""",,OTHER,,,,,,
72053,"""Fajardo, (PR)""",,OTHER,,,,,,
72054,"""Florida, (PR)""",,OTHER,,,,,,
72055,"""Guanica, (PR)""",,OTHER,,,,,,
72057,"""Guayama, (PR)""",,OTHER,,,,,,
72059,"""Guayanilla, (PR)""",,OTHER,,,,,,
72061,"""Guaynabo, (PR)""",,OTHER,,,,,,
72063,"""Gurabo, (PR)""",,OTHER,,,,,,
72065,"""Hatillo, (PR)""",,OTHER,,,,,,
72067,"""Hormigueros, (PR)""",,OTHER,,,,,,
72069,"""Humacao, (PR)""",,OTHER,,,,,,
72071,"""Isabela, (PR)""",,OTHER,,,,,,
72073,"""Jayuya, (PR)""",,OTHER,,,,,,
72075,"""Juana Diaz, (PR)""",,OTHER,,,,,,
72077,"""Juncos, (PR)""",,OTHER,,,,,,
72079,"""Lajas, (PR)""",,OTHER,,,,,,
72081,"""Lares, (PR)""",,OTHER,,,,,,
72083,"""Las Marias, (PR)""",,OTHER,,,,,,
72085,"""Las Piedras, (PR)""",,OTHER,,,,,,
72087,"""Loiza, (PR)""",,OTHER,,,,,,
72089,"""Luquillo, (PR)""",,OTHER,,,,,,
72091,"""Manati, (PR)""",,OTHER,,,,,,
72093,"""Maricao, (PR)""",,OTHER,,,,,,
72095,"""Maunabo, (PR)""",,OTHER,,,,,,
72097,"""Mayaguez, (PR)""",,OTHER,,,,,,
72099,"""Moca, (PR)""",,OTHER,,,,,,
72101,"""Morovis, (PR)""",,OTHER,,,,,,
72103,"""Naguabo, (PR)""",,OTHER,,,,,,
72105,"""Naranjito, (PR)""",,OTHER,,,,,,
72107,"""Orocovis, (PR)""",,OTHER,,,,,,
72109,"""Patillas, (PR)""",,OTHER,,,,,,
72111,"""Penuelas, (PR)""",,OTHER,,,,,,
72113,"""Ponce, (PR)""",,OTHER,,,,,,
72115,"""Quebradillas, (PR)""",,OTHER,,,,,,
72117,"""Rincon, (PR)""",,OTHER,,,,,,
72119,"""Rio Grande, (PR)""",,OTHER,,,,,,
72121,"""Sabana Grande, (PR)""",,OTHER,,,,,,
72123,"""Salinas, (PR)""",,OTHER,,,,,,
72125,"""San German, (PR)""",,OTHER,,,,,,
72127,"""San Juan, (PR)""",,OTHER,,,,,,
72129,"""San Lorenzo, (PR)""",,OTHER,,,,,,
72131,"""San Sebastian, (PR)""",,OTHER,,,,,,
72133,"""Santa Isabel, (PR)""",,OTHER,,,,,,
72135,"""Toa Alta, (PR)""",,OTHER,,,,,,
72137,"""Toa Baja, (PR)""",,OTHER,,,,,,
72139,"""Trujillo Alto, (PR)""",,OTHER,,,,,,
72141,"""Utuado, (PR)""",,OTHER,,,,,,
72143,"""Vega Alta, (PR)""",,OTHER,,,,,,
72145,"""Vega Baja, (PR)""",,OTHER,,,,,,
72147,"""Vieques, (PR)""",,OTHER,,,,,,
72149,"""Villalba, (PR)""",,OTHER,,,,,,
72151,"""Yabucoa, (PR)""",,OTHER,,,,,,
72153,"""Yauco, (PR)""",,OTHER,,,,,,
78010,"""Saint Croix (County Equivalent), (VI)""",,OTHER,,,,,,
78020,"""Saint John (County Equivalent), (VI)""",,OTHER,,,,,,
78030,"""Saint Thomas (County Equivalent), (VI)""",,OTHER,,,,,,
